Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Random Forest,wisdm,wisdm,axis,ORACLE,0.8357142857142857,0.8354537416606382,24,18
Random Forest,wisdm,wisdm,axis,ORACLE,0.7857142857142857,0.7867649936559838,23,8
Random Forest,wisdm,wisdm,axis,ORACLE,0.8214285714285714,0.8223122984047757,22,1
Random Forest,wisdm,wisdm,axis,ORACLE,0.8,0.8007531446540881,21,17
Random Forest,wisdm,wisdm,axis,ORACLE,0.7857142857142857,0.7883244527424018,20,0
Random Forest,wisdm,wisdm,axis,ORACLE,0.7714285714285715,0.7744974339417425,19,15
Random Forest,wisdm,wisdm,axis,ORACLE,0.7857142857142857,0.7887020026481297,18,7
Random Forest,wisdm,wisdm,axis,ORACLE,0.7857142857142857,0.7887020026481297,17,14
Random Forest,wisdm,wisdm,axis,ORACLE,0.8,0.8025301588113154,16,12
Random Forest,wisdm,wisdm,axis,ORACLE,0.7785714285714286,0.7822479356867699,15,23
Random Forest,wisdm,wisdm,axis,ORACLE,0.7928571428571428,0.7955989418800984,14,6
Random Forest,wisdm,wisdm,axis,ORACLE,0.8,0.8034966710438407,13,3
Random Forest,wisdm,wisdm,axis,ORACLE,0.7714285714285715,0.774394674941194,12,9
Random Forest,wisdm,wisdm,axis,ORACLE,0.7785714285714286,0.7813273501091633,11,10
Random Forest,wisdm,wisdm,axis,ORACLE,0.7928571428571428,0.7960612221954031,10,13
Random Forest,wisdm,wisdm,axis,ORACLE,0.7785714285714286,0.7805942205942206,9,11
Random Forest,wisdm,wisdm,axis,ORACLE,0.7642857142857142,0.767428056653821,8,5
Random Forest,wisdm,wisdm,axis,ORACLE,0.7642857142857142,0.7685116838104745,7,4
Random Forest,wisdm,wisdm,axis,ORACLE,0.7857142857142857,0.7870569430569431,6,2
Random Forest,wisdm,wisdm,axis,ORACLE,0.7571428571428571,0.7586764705882353,5,20
Random Forest,wisdm,wisdm,axis,ORACLE,0.7642857142857142,0.7646860044953392,4,21
Random Forest,wisdm,wisdm,axis,ORACLE,0.7714285714285715,0.7742727899008932,3,22
Random Forest,wisdm,wisdm,axis,ORACLE,0.6857142857142857,0.68797809867426,2,16
Random Forest,wisdm,wisdm,axis,ORACLE,0.42857142857142855,0.4219461697722567,1,19
